,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
873,74,Better Together,Luke Combs,2253869,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
874,75,Midnight Sky,Miley Cyrus,2252557,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop
875,76,Train Wreck,James Arthur,2242294,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4IWBUUAFIplrNtaOHcJPRM,pop,post-teen pop,talent show
876,77,Savage Love (Laxed - Siren Beat),Jawsh 685,2232263,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,56mfhUDKa1vec6rSLZV5Eg,nz pop,unspecified,unspecified
877,78,six thirty,Ariana Grande,2212591,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
878,79,Electric Love,BØRNS,2195645,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1KP6TWI40m7p3QBTU6u2xo,electropop,modern alternative rock,modern rock
879,80,obvious,Ariana Grande,2177550,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
880,81,my hair,Ariana Grande,2162729,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
881,82,7 Summers,Morgan Wallen,2161532,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
882,83,SLOW DANCING IN THE DARK,Joji,2141789,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b,viral pop,unspecified
883,84,Are You Bored Yet? (feat. Clairo),Wallows,2129426,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0NIPkIjTV8mB795yEIiPYL,indie pop,modern rock,pop
884,85,Whoopty,CJ,2094746,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
885,86,Adore You,Harry Styles,2090529,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
886,87,death bed (coffee for your head),Powfu,2079696,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,unspecified
887,88,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,2064203,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
888,89,goosebumps,Travis Scott,2058193,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
889,90,Rockin' Around The Christmas Tree,Brenda Lee,2057999,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4cPHsZM98sKzmV26wlwD2W,adult standards,brill building pop,easy listening
890,91,hot girl bummer,blackbear,2055408,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2cFrymmkijnjDg9SS92EPM,electropop,pop,pop rap
891,92,After Party,Don Toliver,2052776,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4Gso3d4CscCijv0lmajZWs,rap,trap,unspecified
892,93,Whiskey Glasses,Morgan Wallen,2052178,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
893,94,Got It On Me,Pop Smoke,2047158,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
894,95,Weeeeee,Trippie Redd,2041405,https://open.spotify.com/track/2PI3qpTqYowwMzOSQRuj73,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
895,96,Life Is Good (feat. Drake),Future,2030325,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1RyvyyTE3xzB2ZywiAwp0i,atl hip hop,pop rap,rap
896,97,If the World Was Ending - feat. Julia Michaels,JP Saxe,2013999,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
897,98,Roses - Imanbek Remix,SAINt JHN,2004388,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
898,99,Daddy Issues,The Neighbourhood,1994826,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,modern rock,pop
899,100,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1984281,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
900,101,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1979869,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
901,102,Righteous,Juice WRLD,1978149,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
902,103,Jocelyn Flores,XXXTENTACION,1961420,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
903,104,Don't Need Friends (feat. Lil Baby),NAV,1956172,https://open.spotify.com/track/4x3mum2YGHtIBrgUKiNt4F,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7rkW85dBwwrJtlHRDkJDAC,canadian hip hop,hip hop,melodic rap
904,105,Jingle Bell Rock,Bobby Helms,1954159,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,38EmEgXkgK51MT2tPY0EoC,adult standards,unspecified,unspecified
905,106,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1952778,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
906,107,Head & Heart (feat. MNEK),Joel Corry,1948723,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6DgP9otnZw5z6daOntINxp,dance pop,edm,house
907,108,21,Polo G,1946823,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
908,109,Dior,Pop Smoke,1932959,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
909,110,west side,Ariana Grande,1921873,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
910,111,Party Girl,StaySolidRocky,1919242,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1XLWox9w1Yvbodui0SRhUQ,melodic rap,unspecified,unspecified
911,112,Wolves (feat. Post Malone),Big Sean,1907610,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0c173mlxpT3dSFRgMO8XPh,detroit hip hop,hip hop,pop rap
912,113,FDT,YG,1904820,https://open.spotify.com/track/6k0DJqW2v2e4809Z1zN0YU,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0A0FS04o6zMoto8OKPsDwY,cali rap,gangster rap,hip hop
913,114,BOP,DaBaby,1896190,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
914,115,love language,Ariana Grande,1880429,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
915,116,More Than My Hometown,Morgan Wallen,1877746,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
916,117,Crazy Story,Only The Family,1862062,https://open.spotify.com/track/5i0eJv1DzuyhaYnro4wTKg,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3IaKn0ExWTMPqa0mscUYw3,chicago rap,rap,trap
917,118,lovely (with Khalid),Billie Eilish,1861102,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
918,119,Beautiful Crazy,Luke Combs,1855172,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
919,120,Santa Tell Me,Ariana Grande,1846511,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
920,121,HIGHEST IN THE ROOM,Travis Scott,1841052,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
921,122,It's the Most Wonderful Time of the Year,Andy Williams,1841037,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4sj6D0zlMOl25nprDJBiU9,adult standards,brill building pop,easy listening
922,123,Last Christmas,Wham!,1840312,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5lpH0xAS4fVfLkACg9DAuM,europop,new romantic,new wave pop
923,124,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1840165,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2hlmm7s2ICUX0LVIhVFlZQ,atl hip hop,melodic rap,rap
924,125,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,1837415,https://open.spotify.com/track/1yP6g2Ka4CisR3i2cuIcjK,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
925,126,ROXANNE,Arizona Zervas,1835788,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0vRvGUQVUjytro0xpb26bs,pop rap,rhode island rap,unspecified
926,127,Ballin' (with Roddy Ricch),Mustard,1835177,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0YinUQ50QDB7ZxSCLyQ40k,cali rap,hip hop,pop rap
927,128,Sunday Best,Surfaces,1830188,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,unspecified
928,129,One Of Them Girls,Lee Brice,1818716,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5Zq7R5qmi58ByYyBQTlNuk,contemporary country,country,country road
929,130,Rags2Riches 2 (feat. Lil Baby),Rod Wave,1816663,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,45TgXXqMDdF8BkjA83OM7z,florida rap,unspecified,unspecified
930,131,WHATS POPPIN,Jack Harlow,1815563,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
931,132,Deep End,Fousheé,1802048,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6trIghKwHRUyxwvm66HLHH,indie r&b,unspecified,unspecified
932,133,Falling,Harry Styles,1793026,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
933,134,Hawái,Maluma,1784474,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1r4hJ1h58CWwUQe3MxPuau,latin,reggaeton,reggaeton colombiano
934,135,Take You Dancing,Jason Derulo,1780126,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,07YZf4WDAMNwqr4jfgOZ8y,dance pop,pop,pop rap
935,136,Chasin' You,Morgan Wallen,1766403,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
936,137,Kacey Talk,YoungBoy Never Broke Again,1761155,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
937,138,Rain On Me (with Ariana Grande),Lady Gaga,1758448,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1HY2Jd0NmPuamShAr6KMms,dance pop,pop,post-teen pop
938,139,WRONG (feat. Lil Mosey),The Kid LAROI,1757439,https://open.spotify.com/track/1EWkw4Fa6IlnsAihLUlFFM,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
939,140,It's Beginning to Look a Lot like Christmas,Michael Bublé,1753766,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1GxkXlMwML1oSg5eLPiAz3,adult standards,canadian pop,jazz pop
940,141,Star Shopping,Lil Peep,1749644,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2kCcBybjl3SAtIcwdWpUe3,emo rap,lgbtq+ hip hop,unspecified
941,142,Intentions (feat. Quavo),Justin Bieber,1749314,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
942,143,SICKO MODE,Travis Scott,1735151,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
943,144,We Paid (feat. 42 Dugg),Lil Baby,1733142,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
944,145,Falling,Trevor Daniel,1731049,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7uaIm6Pw7xplS8Dy06V6pT,alternative r&b,melodic rap,pop rap
945,146,20 Min,Lil Uzi Vert,1725187,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
946,147,Bang!,AJR,1718896,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6s22t5Y3prQHyaHWUN1R1C,modern rock,unspecified,unspecified
947,148,No Role Modelz,J. Cole,1703237,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
948,149,PIKACHU,The Kid LAROI,1701008,https://open.spotify.com/track/33QXHN1SzNgHIRPr7qYknV,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
949,150,SAD!,XXXTENTACION,1695670,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
950,151,forget me too (feat. Halsey),Machine Gun Kelly,1694310,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6TIYQ3jFPwQSRmorSezPxX,ohio hip hop,pop rap,unspecified
951,152,July,Noah Cyrus,1692956,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
952,153,Said Sum (feat. City Girls & DaBaby) - Remix,Moneybagg Yo,1679610,https://open.spotify.com/track/13VXVxePp4NUiXwtmQ0viz,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3tJoFztHeIJkJWMrx0td2f,hip hop,rap,southern hip hop
953,154,Excitement (feat. PARTYNEXTDOOR),Trippie Redd,1679117,https://open.spotify.com/track/7FullO2NDkyvxLuxYVKINa,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6Xgp2XMz1fhVYe7i6yNAax,melodic rap,rap,trap
954,155,Girls in the Hood,Megan Thee Stallion,1668369,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
955,156,Onna Come Up,Lil Eazzyy,1629361,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0rpUnzu4JIoRkKkGvdcm7b,chicago rap,unspecified,unspecified
956,157,Tongue Tied,Grouplove,1627203,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
957,158,The Less I Know The Better,Tame Impala,1617455,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,unspecified
958,159,MIDDLE CHILD,J. Cole,1603800,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
959,160,Godzilla (feat. Juice WRLD),Eminem,1602739,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
960,161,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1598067,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,1vyhD5VmyZ7KMfW5gqLgo5,latin,reggaeton,reggaeton colombiano
961,162,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1597009,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,0Y5tJX1MQlPlqiwlOH1tJY,rap,slap house,unspecified
962,163,Diamonds,Sam Smith,1593313,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,2wY79sveU1sp5g7SokKOiI,dance pop,pop,post-teen pop
963,164,Got What I Got,Jason Aldean,1590958,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,3FfvYsEGaIb52QPXhg4DcH,contemporary country,country,country road
964,165,Conversations,Juice WRLD,1574831,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
965,166,Armed And Dangerous,Juice WRLD,1572286,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-11-06--2020-11-13.csv,November,45,Top 200,2020-11-06,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
